region_id,lgd_code,name
mandal_05371,75305371,KALAKADA
mandal_05372,75305372,KAMBHAMVARIPALLE
mandal_05373,55405373,ROMPICHERLA
mandal_05374,75205374,YERRAVARIPALEM
mandal_05375,75205375,TIRUPATI (RURAL)
mandal_05376,75205376,RENIGUNTA
mandal_05377,75205377,YERPEDU
mandal_05378,75205378,SRIKALAHASTI
mandal_05379,75205379,THOTTAMBEDU
mandal_05380,75205380,BUCHINAIDU  KANDRIGA
mandal_05381,75205381,VARADAIAHPALEM
mandal_05382,75205382,K.V.B.PURAM
mandal_05383,75205383,TIRUPATI (URBAN)
mandal_05384,75205384,CHANDRAGIRI
mandal_05385,75205385,CHINNAGOTTIGALLU
mandal_05386,75305386,PILERU
mandal_05387,75305387,KALIKIRI
mandal_05388,75305388,VALMIKIPURAM
mandal_05389,75305389,KURABALAKOTA
mandal_05390,75305390,PEDDA THIPPASAMUDRAM
mandal_05391,75305391,B.KOTHAKOTA
mandal_05392,75305392,MADANAPALLE
mandal_05393,75305393,NIMMANAPALLE
mandal_05394,55405394,SODAM
mandal_05395,55405395,PULICHERLA
mandal_05396,75205396,PAKALA
mandal_05397,55405397,VEDURUKUPPAM
mandal_05398,75205398,RAMACHANDRAPURAM
mandal_05399,75205399,VADAMALAPETA
mandal_05400,75205400,NARAYANAVANAM
mandal_05401,75205401,PICHATUR
mandal_05402,75205402,SATYAVEDU
mandal_05403,75205403,NAGALAPURAM
mandal_05404,55405404,NINDRA
mandal_05405,55405405,VIJAYAPURAM
mandal_05406,55405406,NAGARI
mandal_05407,75205407,PUTTUR
mandal_05408,55405408,KARVETINAGAR
mandal_05409,55405409,PENUMURU
mandal_05410,55405410,PUTHALAPATTU
mandal_05411,55405411,IRALA
mandal_05412,55405412,SOMALA
mandal_05413,55405413,CHOWDEPALLE
mandal_05414,75305414,RAMASAMUDRAM
mandal_05415,55405415,PUNGANUR
mandal_05416,55405416,PEDDAPANJANI
mandal_05417,55405417,GANGAVARAM
mandal_05418,55405418,THAVANAMPALLE
mandal_05419,55405419,SRIRANGARAJAPURAM
mandal_05420,55405420,GANGADHARANELLORE
mandal_05421,55405421,CHITTOOR_ RURAL
mandal_05422,55405422,PALAMANER
mandal_05423,55405423,BAIREDDIPALLE
mandal_05424,55405424,VENKATAGIRIKOTA
mandal_05425,55405425,SANTHIPURAM
mandal_05426,55405426,GUDUPALLE
mandal_05427,55405427,KUPPAM
mandal_05428,55405428,RAMAKUPPAM
mandal_05429,55405429,BANGARUPALEM
mandal_05430,55405430,YADAMARRI
mandal_05431,55405431,GUDIPALA
mandal_05432,55405432,PALASAMUDRAM
mandal_06063,74504730,YETAPAKA
mandal_06833,54805074,GUNTUR ÈAST
mandal_06836,54404867,SEETHAMMADHARA
mandal_06837,54404867,MAHARANIPETA
mandal_06838,54404867,GOPALAPATNAM
mandal_06839,54404867,MULAGADA
mandal_06863,74905010,VIJAYAWADA EAST
mandal_06864,74905010,VIJAYAWADA NORTH
mandal_06865,74905010,VIJAYAWADA WEST
mandal_07182,55005177,NELLORE URBAN
mandal_07183,55205259,KURNOOL URBAN
mandal_07425,75505284,NANDYAL_URBAN
mandal_07426,55305330,ANANTAPUR_URBAN
