region_id,lgd_code,name
block_5493,5493,PONNALURU
block_5494,5494,PULLALACHERUVU
block_5495,5495,RACHERLA
block_5496,5496,SANTHAMAGULURU
block_5497,5497,SANTHANUTHALA PADU
block_5498,5498,SINGARAYAKONDA
block_5499,5499,TANGUTUR
block_5500,5500,TARLUPADU
block_5501,5501,TALLUR
block_5502,5502,TRIPURANTHAKAM
block_5503,5503,ULAVAPADU
block_5504,5504,VELIGANDLA
block_5505,5505,VETAPALEM
block_5506,5506,VOLETIVARI PALEM
block_5507,5507,YDDANA PUDI
block_5508,5508,YERRAGONDAPALEM
block_5509,5509,ZARUGUMILLI
block_5543,5543,AMADALAVALASA
block_5544,5544,BHAMINI
block_5545,5545,BURJA
block_5546,5546,ETCHERLA
block_5547,5547,GANGUVARISIGADAM
block_5548,5548,GARA
block_5549,5549,HIRAMANDALAM
block_5550,5550,ICHAPURAM
block_5551,5551,JALUMURU
block_5552,5552,KANCHILI
block_5553,5553,KAVITI
block_5554,5554,KOTABOMMILI
block_5555,5555,KOTTURU
block_5556,5556,L.N PETA
block_5557,5557,LAVERU
block_5558,5558,MANDASA
block_5559,5559,MELIAPUTTI
block_5560,5560,NANDIGAM
block_5561,5561,NARASANNAPETA
block_5562,5562,PALAKONDA
block_5563,5563,PALASA
block_5564,5564,PATHAPATNAM
block_5565,5565,POLAKI
block_5566,5566,PONDURU
block_5567,5567,RAJAM
block_5568,5568,RANASTALAM
block_5569,5569,REGIDI AMADALAVALASA
block_5570,5570,SANTHABOMMALI
block_5571,5571,SANTHAKAVATI
block_5572,5572,SARAVAKOTA
block_5573,5573,SARUBUJJILI
block_5574,5574,SEETHAMPETA
block_5575,5575,SOMPETA
block_5576,5576,SRIKAKULAM
block_5577,5577,TEKKALI
block_5578,5578,VAJRAPUKOTTURU
block_5579,5579,VANGARA
block_5580,5580,VEERAGHATTAM
block_5581,5581,ACHUTAPURAM
block_5582,5582,ANAKAPALLE
block_5583,5583,ANANDAPURAM
block_5584,5584,ANANTHAGIRI
block_5585,5585,ARAKU VALLEY
block_5586,5586,BHEEMUNIPATNAM
block_5587,5587,BUTCHAYYAPETA
block_5588,5588,CHEEDIKADA
block_5589,5589,CHINTAPALLE
block_5590,5590,CHODAVARAM
block_5591,5591,DEVARAPALLE
block_5592,5592,DUMBRIGUDA
block_5593,5593,G.MADUGULA
block_5594,5594,GAJUWAKA
block_5595,5595,GOLUGONDA
block_5596,5596,GUDEM KOTHA VEEDHI
block_5597,5597,HUKUMPETA
block_5598,5598,K.KOTAPADU
block_5599,5599,KASIMKOTA
block_5600,5600,KOTAURATLA
block_5601,5601,KOYYURU
block_5602,5602,MADUGULA
block_5603,5603,MAKAVARAPALEM
block_5604,5604,MUNAGAPAKA
block_5605,5605,MUNCHINGI PUTTU
block_5606,5606,NAKKAPALLE
block_5607,5607,NARSIPATNAM
block_5608,5608,NATHAVARAM
block_5609,5609,PADERU
block_5610,5610,PADMANABHAM
block_5611,5611,PARAVADA
block_5612,5612,PAYAKARAOPETA
block_5613,5613,PEDA BAYALU
block_5614,5614,PEDAGANTYADA
block_5615,5615,PENDURTHI
block_5616,5616,RAMBILLI
block_5617,5617,RAVIKAMATHAM
block_5618,5618,ROLUGUNTA
block_5619,5619,S.RAYAVARAM
block_5620,5620,SABBAVARAM
block_5621,5621,VISAKHAPATNAM(RURAL)
block_5622,5622,YELAMANCHILI
block_5623,5623,BADANGI
block_5624,5624,BALIJIPETA
block_5625,5625,BHOGHAPURAM
block_5626,5626,BOBBILI
block_5627,5627,BONDAPALLE
block_5628,5628,CHEEPURUPALLE
block_5629,5629,DATTIRAJERU
block_5630,5630,DENKADA
block_5631,5631,GAJAPATHINAGARAM
block_5632,5632,GANTYADA
block_5633,5633,GARIVIDI
block_5634,5634,GARUGUBILLI
block_5635,5635,GUMMALAKSHMIPURAM
block_5636,5636,GURLA
block_5637,5637,JAMI
block_5638,5638,JIYYAMMAVALASA
block_5639,5639,KOMARADA
block_5640,5640,KOTHAVALASA
block_5641,5641,KURUPAM
block_5642,5642,LAKKAVARAPUKOTA
block_5643,5643,MAKKUVA
block_5644,5644,MENTADA
block_5645,5645,MERAKAMUDIDAM
block_5646,5646,NELLIMARLA
block_5647,5647,PACHIPENTA
block_5648,5648,PARVATHIPURAM
block_5649,5649,PUSAPATIREGA
block_5650,5650,RAMABHADRAPURAM
block_5651,5651,SALUR
block_5652,5652,SEETHANAGARAM
block_5653,5653,SRUNGAVARAPUKOTA
block_5654,5654,THERLAM
block_5655,5655,VEPADA
block_5656,5656,VIZIANAGARAM
block_5707,5707,ACHANTA
block_5708,5708,AKIVIDU
block_5709,5709,ATTILI
